汉语,英语,概率
意志力,stop,0.10879513556274413
需有,come,0.1087609024206915
多花,doing,0.10875388066341672
照下,oft,0.10874801501282072
熠熠生辉,oft,0.10874801501282072
箫,xiao,0.10873221310424666
粗鄙,earthy,0.10870234660596516
上海队,shanghai,0.10866535266306941
决胜负,shanghai,0.10866535266306941
油泵,breaker,0.10866309750753436
深入,deeply,0.10864241719462997
克制,could,0.10862120933406114
心上人,marry,0.10861524079473535
曲径,interconnecting,0.10860895925343815
蚀,obscuring,0.10860075919007352
名画,finger,0.10858858439225906
演的,playing,0.10858075542681425
跳蚤市场,sells,0.10854510731931169
旧物,sells,0.10854510731931169
板油,calf,0.10853634691090293
燕麦片,calf,0.10853634691090293
挂起,resumed,0.10853445592970194
幕间,fetch,0.10853179605181078
攻了,trunk,0.10852531977901662
值勤,working,0.10851365112145761
怨我,whole,0.10850547214478365
睡过,tedious,0.10848963603570219
兜风,for,0.1084849496260736
大富翁,nabob,0.10847494966243451
株,lovingly,0.10843664872840217
褐炭,dense,0.10842676987186457
很亮,dense,0.10842676987186457
各种情况,messrs,0.10841751703376007
舍,cottage,0.10840693336737428
不怀疑,t,0.10840404469032228
不安地,lashed,0.10839208700656665
广播时间,station,0.10836085126436937
小品,devoted,0.10835621631417325
硬说,ignorant,0.10834942875737774
复工,work,0.108342977707158
鸦片烟,baruch,0.10833182975797348
凭良心说,me,0.10830059039306413
等闲视之,granted,0.10829746867514824
生源,compounds,0.10828962109150757
绑匪,kidnappers,0.10822716763554084
瞎胡闹,head,0.10822048202588132
小提琴协奏曲,interpreted,0.10819552034729425
习以为常,s,0.10817929197195142
名堂,are,0.10817752748680923
恳请,appeal,0.1081662344598401
小嘴,mouth,0.10816487899740204
骇,mouth,0.10816487899740204
实用,practicable,0.10816400484033356
怒不可遏,mad,0.10816254320593757
毫不在乎,t,0.10815557868280554
所言,by,0.10813505643447206
高峰期,careers,0.1081094020581103
想望,stay,0.10808567309187292
实验者,mentally,0.10808255276997655
先上,mentally,0.10808255276997655
有事,something,0.10807974583618556
说大话,talk,0.10807078148213782
表达出来,shape,0.10806928702946818
生疑,station,0.10803925623701896
免疫抑制,suppression,0.10803650624053357
自身免疫病,suppression,0.10803650624053357
1777,novellas,0.10802996884246752
求得,procure,0.10798197962035297
整的,relaxes,0.10794844231237019
才气,broadside,0.10794600374597581
不管什么,could,0.10793486517924415
大转,tables,0.10789787530329187
玉器,purse,0.10788997593244333
南中国海,gulf,0.1078755083596359
东京湾,gulf,0.10787550835963589
减小,or,0.10785936793457726
马尔萨斯,by,0.10785824944084196
1766,by,0.10785824944084196
人口论,by,0.10785824944084196
1798,by,0.10785824944084196
牢固,with,0.107856906425915
牌照税,barry,0.10785595134144484
经常的,stand,0.10783914363558687
易拉罐,swallow,0.10781922562004756
一扔,swallow,0.10781922562004756
代际,attachment,0.10781545779842173
无异是,depressed,0.1077895233395343
安魂曲,depressed,0.1077895233395343
配着,presided,0.1077776448223746
竹头木屑,feed,0.10776468298936488
劳累,overwork,0.10774045934191434
去死,die,0.10773985517491579
架走,die,0.10773985517491579
雇工,sound,0.1077306584263251
切合实际,enthusiastic,0.10771984075907141
毛领,wide,0.10771789132487768
鬼胎,provoked,0.10771519138280054
很满,feel,0.10770793392637355
集团主义,departments,0.1077050631035009
忘带,forgot,0.1076794481508111
狐,hounds,0.10766852022609029
氏,to,0.10765586638531412
专心,mind,0.10765378794417614
弹带,fitted,0.10764997419986155
小口袋,fitted,0.10764997419986155
感到不,flop,0.10764947115828377
播送,entirety,0.10763878779747844
挤出来,salesmen,0.10763868739734038
鼓吹,preaching,0.10763176568078699
天会,one,0.10762578159416644
循,courses,0.10761788353003045
清账,reckon,0.10760588966735435
枪杀,gunned,0.10760446113944111
回音,options,0.10760439215045832
每台,each,0.10757077154746035
瓦工,gentleman,0.10757046679218375
宾,has,0.1075508872727469
贪,hog,0.10754281566975805
报告人,speakers,0.10750532575833294
防爆,woven,0.10748319117534347
绳网,woven,0.10748319117534347
走下去,no,0.10746546395889206
迫不及待,can,0.10744476305330761
手印,series,0.10744327354172936
古典舞,series,0.10744327354172936
热切,ardent,0.10743287007234185
财源,pay,0.1074316104829355
肢解,cannibals,0.10743149445189337
看去,looked,0.10743084528639915
之水,dry,0.10741664285354897
干涸,dry,0.10741664285354897
纨,fair,0.10740495471090722
绔,fair,0.10740495471090722
之二,high,0.10738359694401486
旋,melodic,0.10736946617186754
欢度,acres,0.10736219881607928
新发展,recent,0.10735718348124636
限制级,unless,0.10735457482820543
电影分级,unless,0.10735457482820543
运输系统,private,0.10734857112931379
公有,private,0.10734857112931379
独身生活,string,0.10734762051187355
想坐,like,0.10732619601176739
亲眼,eyes,0.10732091670143315
气炸,exploded,0.10731367434132581
扣住,fight,0.10727266867054258
安然无恙,unscathed,0.10726341398719892
马马虎虎,so,0.10726311675990498
一见面,straight,0.10726087423466131
人家说,s,0.1072599258803308
长胖,fatten,0.10725481728694165
顶尖,produced,0.10723999415618603
贵函,reply,0.10722498345888992
复函,reply,0.10722498345888992
痊愈,recovery,0.10717777873070343
幸亏在,sympathy,0.10716237440096554
吊唁,sympathy,0.10716237440096554
伸缩性,coverings,0.10715202980156711
盖层,coverings,0.10715202980156711
神女,attained,0.10713647275733428
服了,round,0.10711022405562953
各部门,relayed,0.10710944872443912
小酌,drinks,0.10709749853768534
遵命,and,0.10709021695631923
谈得来,converse,0.10708002470700309
羊肠线,sheep,0.10707387199294364
羊肠,sheep,0.10707387199294364
器重,sets,0.10707051184627255
替用,partnership,0.10706925649119849
领出,partnership,0.10706925649119849
跟我学,form,0.1070506033006415
服务业,caters,0.10704368658162275
出主意,ideas,0.10702781781861173
洗浴,and,0.10702599564122882
故土,period,0.10702114121975154
比喻,figurative,0.10701799758485601
护板,strike,0.10701701237395508
措词,turn,0.10700365100774432
说不清,s,0.10700182150124975
息,serving,0.10698999859322428
并肩战斗,pose,0.10697333768800202
架式,pose,0.10697333768800202
摆布,wax,0.106961935375277
封为,imposed,0.10695807445445679
销售一空,swan,0.10693220484926609
全市,board,0.10693152089253778
2300,board,0.10693152089253778
新添,board,0.10693152089253778
打完,out,0.10690474507901991
势将,falls,0.10690041657619512
必死,falls,0.10690041657619512
精神百倍,falls,0.10690041657619512
再想,mind,0.10689091238113323
摊牌,any,0.10681175975255912
过人,superior,0.10679206563392667
存有,regarded,0.10676357104618603
九百,launchings,0.10675532407925317
十三个,launchings,0.10675532407925317
百二,launchings,0.10675532407925317
十次,launchings,0.10675532407925317
负的,with,0.10673090914005652
不同之处,respect,0.106689973525843
四散,escaping,0.10666847835252645
我爸,in,0.10666616920467882
近作,exploratory,0.10663826208693139
腻味,lover,0.10663758704340126
不爱,few,0.10662109303248941
力偶,magnitude,0.10661217637578678
以其人之道还治其人之身,reception,0.10661123016195287
乐得,shout,0.10660128262533262
怀,expecting,0.10660032708629807
要将,to,0.10657366188443537
专事,mongers,0.10657327853566577
手重,required,0.10657227448957428
刻不容缓,quick,0.10656919950585468
好哇,story,0.10656628388270009
抬不起头来,lift,0.10656179021179087
用到,to,0.10656111141125177
川,ages,0.10655022150253925
痛打一顿,middle,0.1065471359071362
蛾子,moth,0.10654208442297429
过渡,as,0.10654204136873542
简则,pampers,0.10653682339965595
佣仆,pampers,0.10653682339965595
炼铁厂,forge,0.10652252931925323
摇摇,rocking,0.10652044413693107
小脸蛋,rocking,0.10652044413693107
家用电器,read,0.1065198757255185
血本,read,0.1065198757255185
精神失常,brain,0.10648289806345085
滑翔,holds,0.10647684911569615
在所不惜,winning,0.10647517787849445
留心,for,0.10647154746618344
特在,had,0.10646478586366806
吹奏者,oboist,0.1064234782882232
工作台,work,0.10641006646798364
不懈,elson,0.10640642718709567
说清楚,clearly,0.10637508899048792
轻信,trust,0.10636708233830662
胜诉,looked,0.10635830026662069
下结论,jump,0.10634591754654954
帝,his,0.10633685998668488
简略,shortly,0.10633359587991129
分寸,calculated,0.1063318987295056
烧尽,furnace,0.10631972772677822
机会均等,beforehand,0.10631884136229941
邻,or,0.10630931306702762
既得利益者,allen,0.10630426763035379
突击,in,0.10630118064142156
承担责任,pair,0.10628733743223918
生长发育,inanimate,0.10627766770057573
慈悲,grace,0.10627535316813691
景气,bare,0.10627229947551432
片状,flaky,0.10624779226229004
汽化,conditions,0.10623910083097796
下述,we,0.10622099972750458
太没,forward,0.10622071937603499
3000,decline,0.10620694582737811
政情,significant,0.10620509235284409
野生动物,freeze,0.10619581801468099
恢复健康,ll,0.10619122502477504
赫鲁雪夫,khrushchev,0.10616631620742811
艾森豪,khrushchev,0.10616631620742811
巩固,consolidate,0.1061503848206528
问个,and,0.10614472817661201
腻,fill,0.10613868530693926
瓣膜,eyelids,0.1061285150857323
三番五次,categorically,0.1061168221825905
领巾,knotted,0.10608518850063135
平展,knotted,0.10608518850063135
果在,and,0.10605176703951169
像在,gotten,0.10603759276269861
邮,unsound,0.10602260380959587
问过,asked,0.10601425646725113
昼,daylight,0.10601031934605826
平和,not,0.10598624994975583
耳塞,earplug,0.10597617712740673
排水系统,oar,0.10595839864082322
居心叵测,sleeve,0.10595321199356567
细致,carefulness,0.10594320256424086
宅,proud,0.10591998667551285
推敲,censorship,0.10590331359839618
新闻检查,censorship,0.10590331359839618
队友,intentionally,0.10588709338968415
回廊,onto,0.10587305959759226
挂有,hoop,0.10586284170495211
思念,terribly,0.10585028151558817
下蛋,lay,0.1058401590845561
歪,on,0.1058342833459803
密密的,snots,0.1058189207288881
枪眼,snots,0.1058189207288881
圣礼,admission,0.10581761762920223
手下人,leaves,0.1058076043153579
书款,covers,0.10580595558185098
每册,covers,0.10580595558185098
机遇,chances,0.10574411528444688
滑稽可笑,goofy,0.10573075898993006
来临,come,0.10571616143542671
敬,offer,0.10570334837467749
不当,by,0.10568755964155366
闷闷不乐,down,0.10566787591559292
妞儿,me,0.10566620333474228
完工,completed,0.10566051026321502
宣告,of,0.10564732310796485
寒暑,do,0.10564170685233377
无间,do,0.10564170685233377
中暑,newcomers,0.10560997941505418
直把,itinerary,0.10560599971717594
实无,seeking,0.10559987079081518
安全标准,seeking,0.10559987079081518
商业行为,seeking,0.10559987079081518
七上八下,six,0.10558260685313937
封装,dissipation,0.10557231882904898
功耗,dissipation,0.10557231882904898
不屑一顾,spits,0.10556140321602818
旧币,pennies,0.10551597018605735
稀有的,pennies,0.10551597018605735
法军,african,0.10551573725011824
523,african,0.10551573725011824
藏着,gizzard,0.10547214987367266
劳动强度,easing,0.10547156291118703
题字,numerals,0.10546388469079453
读作,inscribed,0.1054638846907945
绘图员,draughtsman,0.10546259655047333
有吃,awful,0.10542077817689628
死对头,between,0.10540742336920934
满以为,sky,0.1054073491989665
四周围,sky,0.1054073491989665
前后矛盾,as,0.10539534173318937
持怀疑态度,trotted,0.10536032930724869
咬牙,insulting,0.10535879714213975
清欠,edwin,0.10535292593737317
小毛,kennel,0.10534009361289204
正打,going,0.10532335858185848
女工,who,0.1053232729957096
产卵,fresh,0.1053080140845509
漆到,dried,0.10530561002953022
随他,his,0.10529971193595151
同党,accomplices,0.10529955581835203
南美,accomplices,0.10529955581835203
抛下,accomplices,0.10529955581835203
社会性,learning,0.10528094592157429
校对,revised,0.10525046159328436
留神,or,0.1052407532600309
新娘子,increased,0.1052392011347353
Jenny,increased,0.1052392011347353
倍觉,increased,0.1052392011347353
贪玩,playing,0.10523795033722728
和谐一致,large,0.10518043903665873
词素,ed,0.10517425758647103
ed,ed,0.10517425758647103
walked,ed,0.10517425758647103
憾事,s,0.1051638654490579
于事无补,s,0.1051638654490579
人前,her,0.10516306454702859
住处,live,0.1051406675837385
品行端正,behaviour,0.10514013811589133
多变,fickle,0.10513313062642418
拄,paying,0.1051314207143476
包换,makers,0.10512691572449433
津贴,from,0.1051205215459475
脱身,extricated,0.10511921946485576
商妥,arrangement,0.10511869913798953
不停息,blow,0.10510965820754747
凭空捏造,announced,0.10507716303001492
有事相求,hail,0.10506618382104217
脱衣服,peel,0.10505709290891431
液压,breakthrough,0.10504771107761407
突破性,breakthrough,0.10504771107761407
美味可口,larded,0.10499693680723828
鼎力相助,businessman,0.10498755328468694
升出,rise,0.10498428154045657
井口,rise,0.10498428154045657
灌溉渠,rise,0.10498428154045657
所提,turning,0.1049805829050541
记不清,care,0.10497830368618857
赌法,jackpot,0.1049691712412091
腱,skillfully,0.10491993133227724
竟在,imagine,0.10490356340980031
满足于,be,0.10488716228589333
诈,lamb,0.10486381004583593
带薪,entitled,0.10485904666100296
沙层,bed,0.10485295416160634
塌陷,bed,0.10485295416160634
神游,everywhere,0.1048236499221997
更何况,learned,0.10480469898093257
木然,stupefied,0.10479829205802935
难受,miserable,0.10478918228000578
相当可观,very,0.10478423481606047
近处,range,0.10477790379219655
不齿,communities,0.10477787121628093
委屈,patiently,0.10475407595920394
赞,exciting,0.10471127862214707
由于上述原因,reason,0.1046817048229708
